1488797971	0.781	0.0217	3.286	0.3693	1.118	0.0888	1.2	0.0324
1488797974	2	0.0876	3.3	0.3678	1.2	0.0481	1.2	0.0335
1488797977	2	0.0875	3.3	0.3676	1.2	0.0481	1.2	0.0335
1488797980	2	0.0875	3.3	0.3682	1.2	0.0482	1.199	0.0337
1488797983	2	0.0875	3.3	0.3678	1.2	0.0481	1.2	0.0334
1488797985	2	0.0875	3.3	0.3683	1.2	0.0485	1.2	0.0339
1488797988	2	0.0875	3.3	0.3683	1.2	0.0481	1.2	0.0324
1488797991	2	0.0875	3.3	0.3687	1.2	0.0481	1.2	0.0334
1488797994	2	0.0875	3.3	0.3682	1.2	0.0481	1.2	0.0325
1488797997	2	0.0875	3.3	0.3678	1.2	0.0482	1.2	0.0335
1488797999	2	0.0875	3.3	0.3682	1.2	0.0481	1.2	0.0325
1488798002	2	0.0875	3.3	0.3678	1.2	0.0482	1.2	0.0331
1488798005	2	0.0875	3.3	0.3682	1.2	0.0481	1.2	0.0324
1488798008	2	0.0875	3.3	0.3679	1.2	0.0482	1.2	0.0325
1488798011	2	0.0875	3.3	0.3681	1.2	0.0481	1.2	0.0324
1488798014	2	0.0875	3.3	0.3682	1.2	0.0481	1.2	0.0324
1488798017	2	0.0875	3.3	0.3687	1.2	0.0482	1.2	0.0325
1488798020	2	0.0875	3.3	0.3681	1.2	0.0481	1.2	0.0325
1488798023	2	0.0875	3.3	0.3676	1.2	0.0482	1.2	0.033
1488798025	2	0.0875	3.3	0.3681	1.2	0.0481	1.2	0.0325
1488798028	2	0.0875	3.3	0.3681	1.2	0.0479	1.2	0.0324
1488798031	2	0.0875	3.3	0.3681	1.2	0.0479	1.2	0.0324
1488798034	2	0.0875	3.3	0.3682	1.2	0.0479	1.2	0.0325
1488798037	2	0.0875	3.3	0.3683	1.2	0.0479	1.2	0.0324
1488798040	2	0.0876	3.3	0.3684	1.2	0.0479	1.2	0.0324
1488798043	2	0.0876	3.3	0.3685	1.2	0.0479	1.2	0.0324
1488798046	2	0.0876	3.3	0.3685	1.2	0.0479	1.2	0.0324
1488798049	2	0.0876	3.3	0.3686	1.2	0.0479	1.2	0.0324
1488798052	2	0.0877	3.3	0.3693	1.2	0.0478	1.2	0.0325
1488798054	2	0.0876	3.3	0.3687	1.2	0.0479	1.2	0.0325
1488798057	2	0.0877	3.3	0.3687	1.2	0.0478	1.2	0.0325
1488798060	2	0.0877	3.3	0.3686	1.2	0.0478	1.2	0.0325
1488798063	2	0.0876	3.3	0.3686	1.2	0.0478	1.2	0.0324
1488798066	2	0.0876	3.3	0.3686	1.2	0.0478	1.2	0.0324
1488798069	2	0.0876	3.3	0.3686	1.2	0.0479	1.2	0.0325
1488798072	2	0.0876	3.3	0.3686	1.2	0.0478	1.2	0.0324
1488798074	2	0.0876	3.3	0.3685	1.2	0.0478	1.2	0.0324
1488798077	2	0.0876	3.3	0.3685	1.2	0.0479	1.2	0.0324
1488798080	2	0.0876	3.3	0.3685	1.2	0.0479	1.2	0.0324
